[14Jun2025 23:22:38.066] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[14Jun2025 23:22:38.070] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[14Jun2025 23:22:38.437] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[14Jun2025 23:22:38.485] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/serverMc/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[14Jun2025 23:22:38.750] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverMc/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[14Jun2025 23:22:38.751] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverMc/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[14Jun2025 23:22:38.753] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverMc/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[14Jun2025 23:22:38.755] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/serverMc/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[14Jun2025 23:22:38.898] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 1 dependencies adding them to mods collection
[14Jun2025 23:22:40.618] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[14Jun2025 23:22:40.642] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[14Jun2025 23:22:47.310] [main/WARN] [mixin/]: Mixin alexscaves.mixins.json:SwampHutPieceMixin has multiple constructors, (Lnet/minecraft/world/level/levelgen/structure/pieces/StructurePieceType;IIIIIILnet/minecraft/core/Direction;)V was selected
[14Jun2025 23:22:50.746] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.backpackAbilities.allowedAbilities was corrected from null to its default, [travelersbackpack:netherite, travelersbackpack:diamond, travelersbackpack:gold, travelersbackpack:emerald, travelersbackpack:iron, travelersbackpack:lapis, travelersbackpack:redstone, travelersbackpack:bookshelf, travelersbackpack:sponge, travelersbackpack:cake, travelersbackpack:cactus, travelersbackpack:melon, travelersbackpack:pumpkin, travelersbackpack:creeper, travelersbackpack:dragon, travelersbackpack:enderman, travelersbackpack:blaze, travelersbackpack:ghast, travelersbackpack:magma_cube, travelersbackpack:spider, travelersbackpack:wither, travelersbackpack:bat, travelersbackpack:bee, travelersbackpack:ocelot, travelersbackpack:cow, travelersbackpack:chicken, travelersbackpack:squid]. 
[14Jun2025 23:22:50.746] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.slownessDebuff was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.746] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.slownessDebuff.tooManyBackpacksSlowness was corrected from null to its default, false. 
[14Jun2025 23:22:50.746] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.slownessDebuff.maxNumberOfBackpacks was corrected from null to its default, 3. 
[14Jun2025 23:22:50.746] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.slownessDebuff.slownessPerExcessedBackpack was corrected from null to its default, 1.0. 
[14Jun2025 23:22:50.752] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/serverMc/servidor_minecraft/config/evilcraft-common.toml is not correct. Correcting
[14Jun2025 23:22:50.753] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.753] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.753] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.bloodGuiOverlay was corrected from null to its default, true. 
[14Jun2025 23:22:50.753] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.bloodGuiOverlayPosition was corrected from null to its default, 1. 
[14Jun2025 23:22:50.754] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.farting was corrected from null to its default, true. 
[14Jun2025 23:22:50.754] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.bloodGuiOverlayPositionOffsetX was corrected from null to its default, -5. 
[14Jun2025 23:22:50.754] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.mbFlowRate was corrected from null to its default, 100. 
[14Jun2025 23:22:50.754] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.dieWithoutAnyReason was corrected from null to its default, false. 
[14Jun2025 23:22:50.754] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.general.bloodGuiOverlayPositionOffsetY was corrected from null to its default, -5. 
[14Jun2025 23:22:50.755] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.weather_container was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.755] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.weather_container.shapelessRecipes was corrected from null to its default, true. 
[14Jun2025 23:22:50.755] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldgeneration was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.755] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldgeneration.general was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.755] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldgeneration.general.darkTempleChestChance was corrected from null to its default, 0.15. 
[14Jun2025 23:22:50.756] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldgeneration.general.extraSilverfish was corrected from null to its default, false. 
[14Jun2025 23:22:50.756] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key core was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.756] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key core.general was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.756] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key core.general.analytics was corrected from null to its default, true. 
[14Jun2025 23:22:50.757] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key core.general.versionChecker was corrected from null to its default, true. 
[14Jun2025 23:22:50.757] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.757] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.blood_stain was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.758] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.blood_stain.bloodMBPerHP was corrected from null to its default, 20. 
[14Jun2025 23:22:50.758] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.blood_stain.spawnBlacklist was corrected from null to its default, [tconstruct:.*]. 
[14Jun2025 23:22:50.758] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.blood_stain.spawnOnBlockEntities was corrected from null to its default, false. 
[14Jun2025 23:22:50.758] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.undead_leaves was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.758] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.undead_leaves.maxBloodStainAmount was corrected from null to its default, 25. 
[14Jun2025 23:22:50.758] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.spiked_plate was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.759] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.spiked_plate.mobMultiplier was corrected from null to its default, 40.0. 
[14Jun2025 23:22:50.759] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.spiked_plate.damage was corrected from null to its default, 4.0. 
[14Jun2025 23:22:50.759] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.gem_stone_torch was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.759] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key block.gem_stone_torch.area was corrected from null to its default, 15. 
[14Jun2025 23:22:50.760] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.760] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.blood_chest was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.760] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.blood_chest.ticksPerDamage was corrected from null to its default, 2. 
[14Jun2025 23:22:50.760] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.blood_chest.itemBlacklist was corrected from null to its default, [minecraft:stick]. 
[14Jun2025 23:22:50.760] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.blood_chest.mBPerDamage was corrected from null to its default, 5. 
[14Jun2025 23:22:50.760] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.blood_chest.addRandomBadEnchants was corrected from null to its default, true. 
[14Jun2025 23:22:50.761] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.envir_acc was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.761] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.envir_acc.defaultProcessItemTickCount was corrected from null to its default, 100. 
[14Jun2025 23:22:50.761] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.envir_acc.defaultProcessItemSpeed was corrected from null to its default, 0.015. 
[14Jun2025 23:22:50.761] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.envir_acc.defaultTickCooldown was corrected from null to its default, 1200. 
[14Jun2025 23:22:50.761] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.purifier was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.761] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.purifier.maxPotionEffectDuration was corrected from null to its default, 6000. 
[14Jun2025 23:22:50.762] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.purifier.disenchantBlacklist was corrected from null to its default, [tetra:.*]. 
[14Jun2025 23:22:50.762] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.762] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.mBPerTick was corrected from null to its default, 25. 
[14Jun2025 23:22:50.762] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.mobDeathSounds was corrected from null to its default, true. 
[14Jun2025 23:22:50.762] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.mobDrops was corrected from null to its default, []. 
[14Jun2025 23:22:50.762] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.villagerDropEmeraldChance was corrected from null to its default, 20. 
[14Jun2025 23:22:50.763] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.playerMBPerTick was corrected from null to its default, 100. 
[14Jun2025 23:22:50.763] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.requiredTicksPerHp was corrected from null to its default, 10. 
[14Jun2025 23:22:50.763] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.bossMBPerTick was corrected from null to its default, 250. 
[14Jun2025 23:22:50.763] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_furnace.playerDrops was corrected from null to its default, [93b459be-ce4f-4700-b457-c1aa91b3b687|minecraft:stone_slab]. 
[14Jun2025 23:22:50.764] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.dark_tank was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.764] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.dark_tank.maxTankCreativeSize was corrected from null to its default, 4096000. 
[14Jun2025 23:22:50.764] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.dark_tank.staticBlockRendering was corrected from null to its default, false. 
[14Jun2025 23:22:50.764] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.dark_tank.creativeTabFluids was corrected from null to its default, true. 
[14Jun2025 23:22:50.764] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_reanimator was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.764] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_reanimator.requiredTicks was corrected from null to its default, 500. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_reanimator.clearBoxContents was corrected from null to its default, true. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.spirit_reanimator.mBPerTick was corrected from null to its default, 5. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.entangled_chalice was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.entangled_chalice.staticBlockRendering was corrected from null to its default, false. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.colossal_blood_chest was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.colossal_blood_chest.baseConcurrentItems was corrected from null to its default, 1. 
[14Jun2025 23:22:50.765] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.colossal_blood_chest.ticksPerDamage was corrected from null to its default, 2. 
[14Jun2025 23:22:50.766] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.colossal_blood_chest.baseMBPerDamage was corrected from null to its default, 5. 
[14Jun2025 23:22:50.766] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.sang_envir_acc was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.766] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key machine.sang_envir_acc.baseUsage was corrected from null to its default, 50. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.dark_tank was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.dark_tank.autoFillBuckets was corrected from null to its default, false. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.sanguinary_pedestal_0 was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.sanguinary_pedestal_0.efficiencyBoost was corrected from null to its default, 1.5. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.sanguinary_pedestal_1 was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.767] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.sanguinary_pedestal_1.efficiencyBoost was corrected from null to its default, 1.5. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.flesh_werewolf was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.flesh_werewolf.humanoidFleshDropChance was corrected from null to its default, 5. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.flesh_humanoid was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.flesh_humanoid.humanoidFleshDropChance was corrected from null to its default, 5. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.redstone_grenade was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.redstone_grenade.dropAfterUsage was corrected from null to its default, false. 
[14Jun2025 23:22:50.768] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_extractor was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.769] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_extractor.autoFillBuckets was corrected from null to its default, false. 
[14Jun2025 23:22:50.769] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_extractor.minimumMobMultiplier was corrected from null to its default, 5.0. 
[14Jun2025 23:22:50.769] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_extractor.containerSize was corrected from null to its default, 5000. 
[14Jun2025 23:22:50.769] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_extractor.maximumMobMultiplier was corrected from null to its default, 40.0. 
[14Jun2025 23:22:50.769] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_pearl_of_teleportation was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.769] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.blood_pearl_of_teleportation.slownessDuration was corrected from null to its default, 0. 
[14Jun2025 23:22:50.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.guiOverlayPosition was corrected from null to its default, 1. 
[14Jun2025 23:22:50.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.bloodUsage was corrected from null to its default, 1. 
[14Jun2025 23:22:50.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.lootChests was corrected from null to its default, true. 
[14Jun2025 23:22:50.770] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.broomPartTooltips was corrected from null to its default, true. 
[14Jun2025 23:22:50.771] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.guiOverlayPositionOffsetX was corrected from null to its default, -15. 
[14Jun2025 23:22:50.771] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.guiOverlayPositionOffsetY was corrected from null to its default, -10. 
[14Jun2025 23:22:50.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.bloodUsageBlockBreak was corrected from null to its default, 1. 
[14Jun2025 23:22:50.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.broom.broomModifierTooltips was corrected from null to its default, false. 
[14Jun2025 23:22:50.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator.tickHoldoff was corrected from null to its default, 1. 
[14Jun2025 23:22:50.774] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator.moveXP was corrected from null to its default, true. 
[14Jun2025 23:22:50.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator.consumeHoldoff was corrected from null to its default, 20. 
[14Jun2025 23:22:50.775] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator_repelling was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.778] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator_repelling.consumeHoldoff was corrected from null to its default, 20. 
[14Jun2025 23:22:50.778] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator_repelling.moveXP was corrected from null to its default, true. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.kineticator_repelling.tickHoldoff was corrected from null to its default, 1. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vengeance_ring was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vengeance_ring.areaOfEffect was corrected from null to its default, 10. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vengeance_pickaxe was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vengeance_pickaxe.fortuneLevel was corrected from null to its default, 5. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vengeance_pickaxe.vengeanceLevel was corrected from null to its default, 3. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.burning_gem_stone was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.779] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.burning_gem_stone.maxDamage was corrected from null to its default, 64. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vein_sword was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vein_sword.extractionBoost was corrected from null to its default, 2.0. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.vein_sword.durability was corrected from null to its default, 32. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter.shiftCraftingGrid was corrected from null to its default, false. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter_wooden was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.780] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter_wooden.shiftCraftingGrid was corrected from null to its default, false. 
[14Jun2025 23:22:50.781] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter_empowered was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.781] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter_empowered.shiftCraftingGrid was corrected from null to its default, false. 
[14Jun2025 23:22:50.781] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter_wooden_empowered was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.781] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.exalted_crafter_wooden_empowered.shiftCraftingGrid was corrected from null to its default, false. 
[14Jun2025 23:22:50.781] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.necromancer_staff was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.782] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.necromancer_staff.capacity was corrected from null to its default, 10000. 
[14Jun2025 23:22:50.782] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.necromancer_staff.usage was corrected from null to its default, 2000. 
[14Jun2025 23:22:50.782] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.invig_pendant was corrected from null to its default, SimpleCommentedConfig:{}. 
[14Jun2025 23:22:50.782] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key item.invig_pendant.fireUsage was corrected from null to its default, 500. 
